SubjID,Referentiality,Gender_Status,Group,Anteriority,Baseline,Critical,diff_score
217,NonReferential,NonGendered,Binary,Parietal,0.98325,0.2525,-0.73075
217,Referential,Gendered,Binary,Central,-0.07550000000000001,0.38349999999999995,0.45899999999999996
217,Referential,Gendered,Binary,CentroParietal,-0.39799999999999996,0.87675,1.27475
217,Referential,Gendered,Binary,Frontal,-0.0017499999999999807,1.65025,1.652
217,Referential,Gendered,Binary,FrontoCentral,0.1355,0.77625,0.6407499999999999
217,Referential,Gendered,Binary,Parietal,-0.654,0.7627499999999999,1.41675
217,Referential,NonGendered,Binary,Central,-0.1625,-0.38375000000000004,-0.22125000000000003
217,Referential,NonGendered,Binary,CentroParietal,-0.05425,-0.23875000000000002,-0.18450000000000003
217,Referential,NonGendered,Binary,Frontal,0.35324999999999995,-0.35325,-0.7064999999999999
217,Referential,NonGendered,Binary,FrontoCentral,0.33925,-0.549,-0.88825
217,Referential,NonGendered,Binary,Parietal,0.73775,0.16399999999999998,-0.57375
218,NonReferential,Gendered,Binary,Central,-1.603,1.5985,3.2015000000000002
218,NonReferential,Gendered,Binary,CentroParietal,-1.2062499999999998,2.15475,3.3609999999999998
218,NonReferential,Gendered,Binary,Frontal,-0.57925,0.465,1.0442500000000001
218,NonReferential,Gendered,Binary,FrontoCentral,-1.40475,1.15425,2.559
218,NonReferential,Gendered,Binary,Parietal,-1.506,2.526,4.032
218,NonReferential,NonGendered,Binary,Central,-0.2165,1.67675,1.8932499999999999
218,NonReferential,NonGendered,Binary,CentroParietal,0.03600000000000001,2.32425,2.28825
218,NonReferential,NonGendered,Binary,Frontal,-0.40549999999999997,1.1280000000000001,1.5335
218,NonReferential,NonGendered,Binary,FrontoCentral,-0.437,1.40125,1.8382500000000002
218,NonReferential,NonGendered,Binary,Parietal,0.1735,2.38375,2.2102500000000003
218,Referential,Gendered,Binary,Central,-0.8755,1.457,2.3325
218,Referential,Gendered,Binary,CentroParietal,-1.0942500000000002,0.84825,1.9425000000000001
218,Referential,Gendered,Binary,Frontal,-0.3585,2.02675,2.3852499999999996
218,Referential,Gendered,Binary,FrontoCentral,-0.51675,2.143,2.65975
218,Referential,Gendered,Binary,Parietal,-1.09825,0.9517500000000001,2.05
218,Referential,NonGendered,Binary,Central,0.19725,3.2752499999999998,3.078
218,Referential,NonGendered,Binary,CentroParietal,0.19274999999999998,3.4509999999999996,3.2582499999999994
218,Referential,NonGendered,Binary,Frontal,1.0795000000000001,2.4427499999999998,1.3632499999999996
218,Referential,NonGendered,Binary,FrontoCentral,0.54625,2.753,2.20675
218,Referential,NonGendered,Binary,Parietal,0.10424999999999998,3.5302499999999997,3.4259999999999997
219,NonReferential,Gendered,Binary,Central,2.432,2.46,0.028000000000000025
219,NonReferential,Gendered,Binary,CentroParietal,2.66425,1.36025,-1.304
219,NonReferential,Gendered,Binary,Frontal,0.86775,2.965,2.09725
219,NonReferential,Gendered,Binary,FrontoCentral,1.727,2.8682499999999997,1.1412499999999997
219,NonReferential,Gendered,Binary,Parietal,2.307,0.8570000000000001,-1.4499999999999997
219,NonReferential,NonGendered,Binary,Central,3.2535,4.392,1.1385000000000005
219,NonReferential,NonGendered,Binary,CentroParietal,2.202,3.6715,1.4695
219,NonReferential,NonGendered,Binary,Frontal,4.04175,4.243,0.20124999999999993
219,NonReferential,NonGendered,Binary,FrontoCentral,4.124750000000001,4.482,0.3572499999999996
219,NonReferential,NonGendered,Binary,Parietal,1.42225,3.202,1.77975
219,Referential,Gendered,Binary,Central,4.09925,2.65175,-1.4474999999999998
219,Referential,Gendered,Binary,CentroParietal,3.9642500000000003,2.22025,-1.7440000000000002
219,Referential,Gendered,Binary,Frontal,3.476,2.83075,-0.6452499999999999
219,Referential,Gendered,Binary,FrontoCentral,3.92675,2.89075,-1.036
219,Referential,Gendered,Binary,Parietal,3.9225,2.271,-1.6515
219,Referential,NonGendered,Binary,Central,3.692,2.05425,-1.63775
219,Referential,NonGendered,Binary,CentroParietal,3.13125,2.3105,-0.8207499999999999
219,Referential,NonGendered,Binary,Frontal,4.69625,1.7790000000000001,-2.91725
219,Referential,NonGendered,Binary,FrontoCentral,4.50725,2.02775,-2.4795
219,Referential,NonGendered,Binary,Parietal,2.339,2.762,0.42300000000000004
220,NonReferential,Gendered,Binary,Central,0.93575,0.2245,-0.7112499999999999
220,NonReferential,Gendered,Binary,CentroParietal,1.61375,0.33925000000000005,-1.2745
220,NonReferential,Gendered,Binary,Frontal,-1.08725,-0.45199999999999996,0.6352500000000001
220,NonReferential,Gendered,Binary,FrontoCentral,0.10874999999999996,-0.137,-0.24574999999999997
220,NonReferential,Gendered,Binary,Parietal,1.868,0.14325000000000002,-1.72475
220,NonReferential,NonGendered,Binary,Central,0.986,0.791,-0.19499999999999995
220,NonReferential,NonGendered,Binary,CentroParietal,0.7484999999999999,0.7455,-0.0029999999999998916
220,NonReferential,NonGendered,Binary,Frontal,1.08725,0.434,-0.6532500000000001
220,NonReferential,NonGendered,Binary,FrontoCentral,0.85425,0.43224999999999997,-0.422
